"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2014","54.400","53.550","54.500","53.500","494.50K","1.68%"
"01/03/2014","53.500","54.000","54.150","53.200","922.36K","-2.55%"
"01/02/2014","54.900","54.650","55.000","54.000","323.06K","0.64%"
"12/27/2013","54.550","53.500","54.550","53.500","1.18M","2.35%"
"12/26/2013","53.300","53.150","54.000","53.150","480.30K","0.28%"
"12/23/2013","53.150","55.000","55.000","53.100","751.14K","-1.48%"
"12/20/2013","53.950","54.650","54.650","53.300","919.85K","0.37%"
"12/19/2013","53.750","55.050","55.500","53.750","1.03M","-2.27%"
"12/18/2013","55.000","54.350","55.050","53.200","3.91M","1.57%"
"12/17/2013","54.150","54.200","54.200","53.500","1.74M","1.03%"
"12/16/2013","53.600","52.350","53.750","52.350","3.52M","-0.37%"
"12/13/2013","53.800","53.000","53.800","52.300","1.90M","-0.83%"
"12/12/2013","54.250","54.500","54.500","52.250","2.32M","-0.46%"
"12/11/2013","54.500","52.200","54.500","52.200","709.99K","4.51%"
"12/10/2013","52.150","55.000","55.000","52.150","1.83M","-5.10%"
"12/09/2013","54.950","54.950","54.950","54.800","933.07K","0.55%"
"12/06/2013","54.650","54.750","54.900","53.950","1.17M","-0.18%"
"12/05/2013","54.750","54.750","54.800","54.000","1.24M","-0.09%"
"12/04/2013","54.800","54.900","55.500","54.250","2.44M","-0.18%"
"12/03/2013","54.900","54.400","54.900","54.350","1.87M","1.10%"
"12/02/2013","54.300","53.950","54.350","53.500","1.58M","0.56%"
"11/29/2013","54.000","53.550","54.000","53.350","1.60M","1.22%"
"11/28/2013","53.350","52.900","53.400","52.200","2.50M","0.85%"
"11/27/2013","52.900","52.800","53.000","51.700","2.09M","0.19%"
"11/26/2013","52.800","52.000","52.800","51.450","2.62M","1.54%"
"11/25/2013","52.000","51.500","52.000","50.500","305.86K","0.97%"
"11/22/2013","51.500","51.000","51.800","50.950","978.15K","0.98%"
"11/21/2013","51.000","49.000","51.000","49.000","507.77K","0.00%"
